name,view,country,pol,lang,url,stat,status
westfalen-blatt.de, ,No,No, ,https://de.wikipedia.org/wiki/Westfalen-Blatt,,Success
wochenblatt.cc, ,No,No, ,https://de.wikipedia.org/wiki/Das_Wochenblatt,,Success
in2eastafrica.net, ,No,No, ,https://en.wikipedia.org/wiki/Ashraf_Ssemwogerere,,Success
brasil.gov.br, ,No,No, ,https://pt.wikipedia.org/wiki/Brasil,,Success
knba.org, ,No,No, ,https://en.wikipedia.org/wiki/KNBA,,Success
japon.cubadebate.cu, ,No,No, ,https://en.wikipedia.org/wiki/Yurisbel_Gracial,,Success
usustatesman.com, ,No,No, ,https://en.wikipedia.org/wiki/Joseph_P._Ward,,Success
unicef.org, ,No,No, ,https://pl.wikipedia.org/wiki/Fundusz_Narod%C3%B3w_Zjednoczonych_na_rzecz_Dzieci,,Success
robert-schuman.eu, ,No,No, ,https://en.wikipedia.org/wiki/Robert_Schuman,,Success
osce.usmission.gov, ,No,No, ,https://en.wikipedia.org/wiki/United_States_Mission_to_the_Organization_for_Security_and_Cooperation_in_Europe,,Success
southcarolinaradionetwork.com, ,No,No, ,https://en.wikipedia.org/wiki/WLFW,,Success
wifr.com, ,No,No, ,https://en.wikipedia.org/wiki/WIFR-LD,,Success
planetjh.com, ,No,No, ,https://en.wikipedia.org/wiki/Mary_Mead,,Success
alnasr.co, ,No,No, ,https://nl.wikipedia.org/wiki/Al-Nassr,,Success
lux.iol.pt, ,No,No, ,https://pt.wikipedia.org/wiki/Revista_Lux,,Success
eldiaonline.com, ,No,No, ,https://de.wikipedia.org/wiki/Lucas_Alario,,Success
lacosarosa.com, ,No,No, ,https://en.wikipedia.org/wiki/Mayra_G%C3%B3mez_Kemp,,Success
kas.de, ,No,No, ,https://en.wikipedia.org/wiki/Konrad_Adenauer_Foundation,,Success
ask.metafilter.com, ,No,No, ,https://en.wikipedia.org/wiki/MetaFilter,,Success
cinepremiere.com.mx, ,No,No, ,https://es.wikipedia.org/wiki/Cine_Premiere,,Success
wane.com, ,No,No, ,https://en.wikipedia.org/wiki/WANE-TV,,Success
stocknewsusa.com, ,No,No, ,https://ca.wikipedia.org/wiki/Tahrir_al-Xam,,Success
noticiasbancarias.com, ,No,No, ,https://ru.wikipedia.org/wiki/Puig,,Success
project.cna.com.tw, ,No,No, ,https://en.wikipedia.org/wiki/Central_News_Agency_(Taiwan),,Success
soccerdigestweb.com, ,No,No, ,https://en.wikipedia.org/wiki/Iv%C3%A1n_Palanco,,Success
elsoldepuebla.com.mx, ,No,No, ,https://es.wikipedia.org/wiki/El_Sol_de_Puebla,,Success
econlib.org, ,No,No, ,https://en.wikipedia.org/wiki/Liberty_Fund,,Success
badnews.substack.com, ,No,No, ,https://en.wikipedia.org/wiki/Substack,,Success
celebrity.okezone.com, ,No,No, ,https://id.wikipedia.org/wiki/Okezone.com,,Success
jonesbahamas.com, ,No,No, ,https://en.wikipedia.org/wiki/Thomas_Robinson_Stadium,,Success
klewtv.com, ,No,No, ,https://en.wikipedia.org/wiki/KLEW-TV,,Success
ru.sputnik.kg, ,No,No, ,https://ru.wikipedia.org/wiki/Sputnik,,Success
independent.org, ,No,No, ,https://en.wikipedia.org/wiki/Independent_Institute,,Success
atg.wa.gov, ,No,No, ,https://en.wikipedia.org/wiki/Washington_State_Guard,,Success
moviepilot.com, ,No,No, ,https://en.wikipedia.org/wiki/Moviepilot,,Success
beyondtheflag.com, ,No,No, ,https://en.wikipedia.org/wiki/2021_Daytona_500,,Success
estrategiasdeinversion.com, ,No,No, ,https://en.wikipedia.org/wiki/IBEX_35,,Success
vsesmi.ru, ,No,No, ,https://en.wikipedia.org/wiki/Tatyana_Tolmachova,,Success
lastwordonprofootball.com, ,No,No, ,https://en.wikipedia.org/wiki/Martinas_Rankin,,Success
streakingthelawn.com, ,No,No, ,https://en.wikipedia.org/wiki/Virginia_Cavaliers_football,,Success
kremlin.ru, ,No,No, ,https://ru.wikipedia.org/wiki/Kremlin.ru,,Success
ishinomaki.kahoku.co.jp, ,No,No, ,https://ja.wikipedia.org/wiki/%E6%B2%B3%E5%8C%97%E6%96%B0%E5%A0%B1%E7%A4%BE,,Success
almrasel.net, ,No,No, ,https://pl.wikipedia.org/wiki/Alm%C4%83%C8%99el,,Success
my9nj.com, ,No,No, ,https://en.wikipedia.org/wiki/WWOR-TV,,Success
deutsche-handwerks-zeitung.de, ,No,No, ,https://de.wikipedia.org/wiki/Deutsche_Handwerks_Zeitung,,Success
hms.ba, ,No,No, ,https://en.wikipedia.org/wiki/HMS_Barham_(04),,Success
essevir.mr, ,No,No, ,https://en.wikipedia.org/wiki/Wikipedia,,Success
lawyerpress.com, ,No,No, ,https://en.wikipedia.org/wiki/Javier_Cremades,,Success
lgdeportiva.lagaceta.com.ar, ,No,No, ,https://en.wikipedia.org/wiki/Estadio_Monumental_Presidente_Jose_Fierro,,Success
tvzap.kataweb.it, ,No,No, ,https://en.wikipedia.org/wiki/Kataweb,,Success
assembly.coe.int, ,No,No, ,https://de.wikipedia.org/wiki/Parlamentarische_Versammlung_des_Europarates,,Success
vanguardia.com.py, ,No,No, ,https://pl.wikipedia.org/wiki/La_Vanguardia,,Success
desdeeltercerpiso.com, ,No,No, ,https://en.wikipedia.org/wiki/Luis_Casta%C3%B1eda,,Success
eetimes.com, ,No,No, ,https://de.wikipedia.org/wiki/EE_Times,,Success
1280ksli.com, ,No,No, ,https://en.wikipedia.org/wiki/KSLI_(AM),,Success
en.rsi.rtvs.sk, ,No,No, ,https://ru.wikipedia.org/wiki/%D0%A1%D0%BB%D0%BE%D0%B2%D0%B0%D1%86%D0%BA%D0%BE%D0%B5_%D1%80%D0%B0%D0%B4%D0%B8%D0%BE_%D0%B8_%D1%82%D0%B5%D0%BB%D0%B5%D0%B2%D0%B8%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5,,Success
wunderweib.de, ,No,No, ,https://de.wikipedia.org/wiki/InTouch,,Success
sanders.senate.gov, ,No,No, ,https://en.wikipedia.org/wiki/Bernie_Sanders,,Success
sports.xinhuanet.com, ,No,No, ,https://en.wikipedia.org/wiki/Xinhua_Sports_%26_Entertainment,,Success
primachivasso.it, ,No,No, ,https://de.wikipedia.org/wiki/Chivasso,,Success
diefreiheitsliebe.de, ,No,No, ,https://de.wikipedia.org/wiki/Internationale_sozialistische_Organisation,,Success
wired.de, ,No,No, ,https://de.wikipedia.org/wiki/Wired,,Success
news.gscn.com.cn, ,No,No, ,https://en.wikipedia.org/wiki/Gongxingdun_Airport,,Success
lymeline.com, ,No,No, ,https://nl.wikipedia.org/wiki/Lymeon_dieloceri,,Success
pemilu.kompas.com, ,No,No, ,https://id.wikipedia.org/wiki/Pemilihan_umum_Presiden_Indonesia_2019,,Success
gd.people.com.cn, ,No,No, ,https://en.wikipedia.org/wiki/People%27s_Daily,,Success
auto.oe24.at, ,No,No, ,https://de.wikipedia.org/wiki/%C3%96sterreich_(Zeitung),,Success
theory.people.com.cn, ,No,No, ,https://en.wikipedia.org/wiki/People%27s_Daily,,Success
spanish.people.com.cn, ,No,No, ,https://en.wikipedia.org/wiki/Spaniards,,Success
yallakora.com, ,No,No, ,https://en.wikipedia.org/wiki/Masrawy,,Success
rwandaeye.com, ,No,No, ,https://en.wikipedia.org/wiki/Rwanda,,Success
power1017.com, ,No,No, ,https://en.wikipedia.org/wiki/WZEB,,Success
meiobit.com, ,No,No, ,https://pt.wikipedia.org/wiki/Tecnoblog,,Success
starprince.jugem.cc, ,No,No, ,https://en.wikipedia.org/wiki/The_Star_Prince,,Success
switzer.com.au, ,No,No, ,https://en.wikipedia.org/wiki/Peter_Switzer,,Success
kiev.vgorode.ua, ,No,No, ,https://en.wikipedia.org/wiki/Vyshhorodsko%E2%80%93Darnytska_line,,Success
work.qz.com, ,No,No, ,https://en.wikipedia.org/wiki/Quartz_(publication),,Success
perssupport.nl, ,No,No, ,https://en.wikipedia.org/wiki/Paul_Frentrop,,Success
radiolibertad.cu, ,No,No, ,https://pl.wikipedia.org/wiki/Radio,,Success
haufe.de, ,No,No, ,https://de.wikipedia.org/wiki/Haufe-Gruppe,,Success
info.365jia.cn, ,No,No, ,https://en.wikipedia.org/wiki/Hefei_No._8_High_School,,Success
samanyoluhaber3.com, ,No,No, ,https://en.wikipedia.org/wiki/Attack_on_Titan:_Junior_High,,Success
jamaicans.com, ,No,No, ,https://en.wikipedia.org/wiki/Jamaica,,Success
dekoder.org, ,No,No, ,https://de.wikipedia.org/wiki/Dekoder.org,,Success
finance.chinadaily.com.cn, ,No,No, ,https://pl.wikipedia.org/wiki/China_Daily,,Success
esciencenews.com, ,No,No, ,https://nl.wikipedia.org/wiki/Jachtluipaard,,Success
radioboston.wbur.org, ,No,No, ,https://en.wikipedia.org/wiki/WBUR-FM,,Success
gol.caracoltv.com, ,No,No, ,https://de.wikipedia.org/wiki/Caracol_Televisi%C3%B3n,,Success
jornalcidade.net, ,No,No, ,https://pt.wikipedia.org/wiki/Jornal_da_Cidade,,Success
atribuna.com.br, ,No,No, ,https://pt.wikipedia.org/wiki/A_Tribuna,,Success
ge.cri.cn, ,No,No, ,https://en.wikipedia.org/wiki/China_Radio_International,,Success
osnews.com, ,No,No, ,https://en.wikipedia.org/wiki/OSNews,,Success
zj.cngold.com.cn, ,No,No, ,https://zh.wikipedia.org/wiki/%E4%B8%AD%E9%87%91%E7%BD%91,,Success
telemundohouston.com, ,No,No, ,https://en.wikipedia.org/wiki/KTMD,,Success
ilquotidianoitaliano.it, ,No,No, ,https://en.wikipedia.org/wiki/Quotidiano.net,,Success
geneticliteracyproject.org, ,No,No, ,https://en.wikipedia.org/wiki/Jon_Entine,,Success
edu.people.com.cn, ,No,No, ,https://en.wikipedia.org/wiki/People%27s_Daily,,Success
ixbt.com, ,No,No, ,https://ru.wikipedia.org/wiki/IXBT.com,,Success
3dnews.ru, ,No,No, ,https://ru.wikipedia.org/wiki/3DNews_Daily_Digital_Digest,,Success
transfermarkt.de, ,No,No, ,https://en.wikipedia.org/wiki/Transfermarkt,,Success
sachsenews.com, ,No,No, ,https://en.wikipedia.org/wiki/Jack_Sachse,,Success
waagacusub.net, ,No,No, ,https://en.wikipedia.org/wiki/Herei_Gassim_Wehelie,,Success
ru.sputnik.kz, ,No,No, ,https://ru.wikipedia.org/wiki/Sputnik,,Success
sawtalhaq.com, ,No,No, ,https://en.wikipedia.org/wiki/Wikipedia,,Success
baltimorebeatdown.com, ,No,No, ,https://en.wikipedia.org/wiki/Xavier_Kelly,,Success
heimatzeitung.de, ,No,No, ,https://de.wikipedia.org/wiki/Passauer_Neue_Presse,,Success
gas2.org, ,No,No, ,https://en.wikipedia.org/wiki/GAS2,,Success
hlj.people.com.cn, ,No,No, ,https://en.wikipedia.org/wiki/Heilongjiang,,Success
canalstreetchronicles.com, ,No,No, ,https://de.wikipedia.org/wiki/Shy_Tuttle,,Success
travel.people.com.cn, ,No,No, ,https://en.wikipedia.org/wiki/Tourism_in_China,,Success
citibusinessnews.com, ,No,No, ,https://en.wikipedia.org/wiki/Vivian_Kai_Lokko,,Success
srad.jp, ,No,No, ,https://ja.wikipedia.org/wiki/%E3%82%B9%E3%83%A9%E3%83%83%E3%82%B7%E3%83%A5%E3%83%89%E3%83%83%E3%83%88,,Success
kast1370.com, ,No,No, ,https://en.wikipedia.org/wiki/KAST_(AM),,Success
http:, ,No,No, ,https://en.wikipedia.org/wiki/Hypertext_Transfer_Protocol,,Success
agenciaorbita.org, ,No,No, ,https://en.wikipedia.org/wiki/Colorina_(Peruvian_TV_series),,Success
chellaney.net, ,No,No, ,https://en.wikipedia.org/wiki/Brahma_Chellaney,,Success
nriworld.net, ,No,No, ,https://en.wikipedia.org/wiki/Non-resident_Indian_and_person_of_Indian_origin,,Success
pasionfutbol.com, ,No,No, ,https://de.wikipedia.org/wiki/Nelson_Agresta,,Success
chinchillanews.com.au, ,No,No, ,https://en.wikipedia.org/wiki/Chinchilla_News,,Success
zap2it.com, ,No,No, ,https://en.wikipedia.org/wiki/Zap2it,,Success
startup365.fr, ,No,No, ,https://de.wikipedia.org/wiki/StartUp,,Success
nuevaprensa.com.ve, ,No,No, ,https://es.wikipedia.org/wiki/Nueva_Prensa_de_Guayana,,Success
buongiornoslovacchia.sk, ,No,No, ,https://de.wikipedia.org/wiki/Slowakei,,Success
985thesportshub.com, ,No,No, ,https://en.wikipedia.org/wiki/WBZ-FM,,Success
newsweekespanol.com, ,No,No, ,https://es.wikipedia.org/wiki/Newsweek,,Success
hlj.xinhuanet.com, ,No,No, ,https://en.wikipedia.org/wiki/Heilongjiang,,Success
dotesports.com, ,No,No, ,https://en.wikipedia.org/wiki/Gamurs,,Success
impactocastex.com, ,No,No, ,https://en.wikipedia.org/wiki/Sergio_Ziliotto,,Success
lifestyle.sindonews.com, ,No,No, ,https://id.wikipedia.org/wiki/Sindonews.com,,Success
sportbible.com, ,No,No, ,https://en.wikipedia.org/wiki/SPORTbible,,Success
literock969.com, ,No,No, ,https://en.wikipedia.org/wiki/WFPG,,Success
es.gatestoneinstitute.org, ,No,No, ,https://en.wikipedia.org/wiki/Gatestone_Institute,,Success
contragolpe.com.uy, ,No,No, ,https://nl.wikipedia.org/wiki/Coloradopartij_(Uruguay),,Success
streetwiseprofessor.com, ,No,No, ,https://en.wikipedia.org/wiki/Zero_Hedge,,Success
tio.ch, ,No,No, ,https://nl.wikipedia.org/wiki/Hogeschool_Tio,,Success
liderendeportes.com, ,No,No, ,https://es.wikipedia.org/wiki/L%C3%ADder_(diario),,Success
newsbiscuit.com, ,No,No, ,https://en.wikipedia.org/wiki/NewsBiscuit,,Success
paultan.org, ,No,No, ,https://en.wikipedia.org/wiki/Paul_Tan,,Success
liga.net, ,No,No, ,https://uk.wikipedia.org/wiki/%D0%9B%D0%86%D0%93%D0%90.net,,Success
pasadenaindependent.com, ,No,No, ,https://en.wikipedia.org/wiki/Pasadena_Independent_School_District,,Success
fishki.net, ,No,No, ,https://ru.wikipedia.org/wiki/Fishki.net,,Success
uptownmagazine.com, ,No,No, ,https://pl.wikipedia.org/wiki/40_Acres_%26_A_Mule_Filmworks,,Success
boston25news.com, ,No,No, ,https://en.wikipedia.org/wiki/WFXT,,Success
gob.mx, ,No,No, ,https://de.wikipedia.org/wiki/.mx,,Success
realclearsports.com, ,No,No, ,https://en.wikipedia.org/wiki/RealClearPolitics,,Success
alt1037.radio.com, ,No,No, ,https://de.wikipedia.org/wiki/Hit_Radio_FFH,,Success
news.dorsetforyou.gov.uk, ,No,No, ,https://en.wikipedia.org/wiki/East_Dorset,,Success
southasia.oneworld.net, ,No,No, ,https://en.wikipedia.org/wiki/Southeast_Asia,,Success
wearemoviegeeks.com, ,No,No, ,https://de.wikipedia.org/wiki/Man_lernt_nie_aus,,Success
wltv.it, ,No,No, ,https://en.wikipedia.org/wiki/WLTV-DT,,Success
sapo.pt, ,No,No, ,https://pt.wikipedia.org/wiki/SAPO,,Success
sike.news.cn, ,No,No, ,https://de.wikipedia.org/wiki/Vindolanda,,Success
presidencia.gob.bo, ,No,No, ,https://en.wikipedia.org/wiki/President_of_Bolivia,,Success
diputados.bo, ,No,No, ,https://de.wikipedia.org/wiki/Congreso_de_los_Diputados,,Success
lionswire.usatoday.com, ,No,No, ,https://de.wikipedia.org/wiki/Joe_Webb,,Success
newstalk770.com, ,No,No, ,https://en.wikipedia.org/wiki/CHQR,,Success
news.jinghua.cn, ,No,No, ,https://en.wikipedia.org/wiki/Xinhua_News_Agency,,Success
republicadecuritiba.net, ,No,No, ,https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F,,Success
afterdawn.com, ,No,No, ,https://fi.wikipedia.org/wiki/AfterDawn.com,,Success
hebei.ifeng.com, ,No,No, ,https://sv.wikipedia.org/wiki/Hebei,,Success
mesapress.com, ,No,No, ,https://en.wikipedia.org/wiki/San_Diego_Mesa_College,,Success
lowyat.net, ,No,No, ,https://en.wikipedia.org/wiki/Lowyat.net,,Success
finance.zynews.cn, ,No,No, ,https://en.wikipedia.org/wiki/Shanghai_Metro,,Success
preps.tampabay.com, ,No,No, ,https://en.wikipedia.org/wiki/Tampa_Preparatory_School,,Success
live5news.com, ,No,No, ,https://en.wikipedia.org/wiki/WCSC-TV,,Success
eu.timesonline.com, ,No,No, ,https://de.wikipedia.org/wiki/Europe_Times,,Success
radiorioja.es, ,No,No, ,https://de.wikipedia.org/wiki/Belaruskaje_Radyjo_Razyja,,Success
torrentfreak.com, ,No,No, ,https://en.wikipedia.org/wiki/TorrentFreak,,Success
uaeinteract.com, ,No,No, ,https://en.wikipedia.org/wiki/United_Arab_Emirates,,Success
yf.southcn.com, ,No,No, ,https://en.wikipedia.org/wiki/Northrop_YF-23,,Success
antennesalzburg.oe24.at, ,No,No, ,https://de.wikipedia.org/wiki/Antenne_Salzburg,,Success
world.nmgnews.com.cn, ,No,No, ,https://en.wikipedia.org/wiki/China_News_Service,,Success
milehighsports.com, ,No,No, ,https://en.wikipedia.org/wiki/KKCL_(AM),,Success
cbs17.com, ,No,No, ,https://en.wikipedia.org/wiki/WNCN,,Success
americateve.com, ,No,No, ,https://en.wikipedia.org/wiki/WJAN-CD,,Success
who.int, ,No,No, ,https://de.wikipedia.org/wiki/Weltgesundheitsorganisation,,Success
tecake.in, ,No,No, ,https://en.wikipedia.org/wiki/Teacake,,Success
manitoulin.com, ,No,No, ,https://de.wikipedia.org/wiki/Manitoulin,,Success
news.jinghua.cn, ,No,No, ,https://en.wikipedia.org/wiki/Xinhua_News_Agency,,Success
republicadecuritiba.net, ,No,No, ,https://pt.wikipedia.org/wiki/Curitiba,,Success
diariovoces.com.pe, ,No,No, ,https://es.wikipedia.org/wiki/Tarapoto,,Success
flashreport.org, ,No,No, ,https://ballotpedia.org/Jon_Fleischman,,Success
theet.com, ,No,No, ,"https://de.wikipedia.org/wiki/Teeth_%E2%80%93_Wer_zuletzt_bei%C3%9Ft,_bei%C3%9Ft_am_besten",,Success
afterdawn.com, ,No,No, ,https://fi.wikipedia.org/wiki/AfterDawn.com,,Success
preps.tampabay.com, ,No,No, ,https://en.wikipedia.org/wiki/Tampa_Preparatory_School,,Success
live5news.com, ,No,No, ,https://en.wikipedia.org/wiki/WCSC-TV,,Success
radiorioja.es, ,No,No, ,https://en.wikipedia.org/wiki/AF_Calahorra,,Success
energymixreport.com,"Victoria Island, Lagos, Lagos State, Nigeria.",Nigeria,No, ,https://en.wikipedia.org/wiki/Oando,,Success
nta.ng,Abuja,Nigeria,No, ,https://en.wikipedia.org/wiki/Nigerian_Television_Authority,,Success
tvcontinental.tv, ,Nigeria,No, ,https://en.wikipedia.org/wiki/TVC_News,,Success
ttvnol.com,"Gorinchem, South Holland, Netherlands",Netherlands,No, ,https://en.wikipedia.org/wiki/Damen_Group,,Success
msf.ca,"Global:Geneva Operational Centres: Amsterdam (OCA),Barcelona-Athens (OCBA), Brussels (OCB),Paris (OCP),Geneva (OCG),",Netherlands,No, ,https://en.wikipedia.org/wiki/M%C3%A9decins_Sans_Fronti%C3%A8res,,Success
carnegie.ru,"16/2 Tverskaya St., Moscow",Moscow,No, ,https://en.wikipedia.org/wiki/Carnegie_Moscow_Center,,Success
carmenhoy.com, ,Mexico,No, ,https://en.wikipedia.org/wiki/Ciudad_del_Carmen,,Success
haveeru.com.mv,"Malé, Maldives",Maldives,No, ,https://en.wikipedia.org/wiki/Haveeru_Daily,,Success
propertyforum.com,"Luxembourg City, Luxembourg",Luxembourg,No, ,https://en.wikipedia.org/wiki/CPI_Property_Group,,Success
tripolipost.com,"Tripoli Tower, Tripoli",Libya,No, ,https://en.wikipedia.org/wiki/Tripoli_Post,,Success
tuko.co.ke,"Nairobi, Kenya",Kenya,No, ,https://en.wikipedia.org/wiki/Tuko,,Success
kbctv.co.ke, ,Kenya,No, ,https://en.wikipedia.org/wiki/Kenya_Broadcasting_Corporation,,Success
kkl.org.il,Jerusalem,Jerusalem,No, ,https://en.wikipedia.org/wiki/Jewish_National_Fund,,Success
iai.it,"Via dei Montecatini, 17",Italy,No, ,https://en.wikipedia.org/wiki/Istituto_Affari_Internazionali,,Success
osservatoremeneghino.info, ,Italy,No, ,https://en.wikipedia.org/wiki/Milan,,Success
latinaquotidiano.it, ,Italy,No, ,"https://en.wikipedia.org/wiki/Aprilia,_Lazio",,Success
amalfinotizie.it, ,Italy,No, ,https://en.wikipedia.org/wiki/Amalfi,,Success
fermanaghherald.com,"Enniskillen, County Fermanagh",Ireland,No, ,https://en.wikipedia.org/wiki/Fermanagh_Herald,,Success
sinnfein.ie,"44 Parnell Square, Dublin 1, Ireland",Ireland,No, ,https://en.wikipedia.org/wiki/Sinn_F%C3%A9in,,Success
skypressiq.net,Baghdad,Iraq,No, ,https://en.wikipedia.org/wiki/Eradaa_Movement,,Success
entertainment.kompas.com,"South Palmerah road 22-26, Jakarta, Indonesia",Indonesia,No, ,https://en.wikipedia.org/wiki/Kompas_Gramedia_Group,,Success
asgam.com,Hong Kong,Hong Kong,No, ,https://en.wikipedia.org/wiki/Galaxy_Entertainment_Group,,Success
kaieteurnewsonline.com,"24 Saffon Street, Charlestown, Georgetown, Guyana",Guyana,No, ,https://en.wikipedia.org/wiki/Kaieteur_News,,Success
gbcghana.com,"Accra, Ghana, Ghana",Ghana,No, ,https://en.wikipedia.org/wiki/Ghana_Broadcasting_Corporation,,Success
elections.peacefmonline.com,Accra,Ghana,No, ,https://en.wikipedia.org/wiki/New_Patriotic_Party,,Success
otomotif.tempo.co,Hamburg,Germany,No, ,https://en.wikipedia.org/wiki/Tempo_(company),,Success
universfreebox.com,"Paris, France",France,No, ,https://en.wikipedia.org/wiki/Free_(ISP),,Success
my-angers.info, ,France,No, ,https://en.wikipedia.org/wiki/Angers,,Success
brighouseecho.co.uk, ,England,No, ,https://en.wikipedia.org/wiki/Brighouse,,Success
blmforum.net, ,England,No, ,https://en.wikipedia.org/wiki/Stocksbridge,,Success
filfan.com,"Cairo, Egypt",Egypt,No, ,https://en.wikipedia.org/wiki/Vodafone_Egypt,,Success
dronedj.com,"Shenzhen, Guangdong, China",China,No, ,https://en.wikipedia.org/wiki/DJI,,Success
szsb.sznews.com,Shenzhen,China,No, ,https://en.wikipedia.org/wiki/Shenzhen_Economic_Daily,,Success
tv.zol.com.cn,"Changsha, Hunan, China",China,No, ,https://en.wikipedia.org/wiki/Mango_TV,,Success
thescore.com,"Toronto, Ontario, Canada",Canada,No, ,https://en.wikipedia.org/wiki/Score_Media_and_Gaming,,Success
thenewsleaders.net,"Princeton, Similkameen Valley, British Columbia",Canada,No, ,https://en.wikipedia.org/wiki/Similkameen_News_Leader,,Success
thepeterboroughexaminer.com,"60 Hunter Street EastPeterborough, OntarioK9J 3L4",Canada,No, ,https://en.wikipedia.org/wiki/The_Peterborough_Examiner,,Success
yourtownnews.ca,"33 Dundas Street East, Toronto, Ontario, Canada",Canada,No, ,https://en.wikipedia.org/wiki/CityNews,,Success
queensjournal.ca,"190 University Ave., Kingston, Ontario, Canada",Canada,No, ,https://en.wikipedia.org/wiki/The_Queen%27s_Journal,,Success
novascotia.ca, ,Canada,No, ,https://en.wikipedia.org/wiki/Nova_Scotia,,Success
discoverestevan.com, ,Canada,No, ,https://en.wikipedia.org/wiki/Estevan,,Success
ourwindsor.ca, ,Canada,No, ,https://en.wikipedia.org/wiki/Windsor_Roller_Derby,,Success
claudia.abril.com.br,"São Paulo, Brazil",Brazil,No, ,https://en.wikipedia.org/wiki/Grupo_Abril,,Success
universa.uol.com.br,"São Paulo, Brazil",Brazil,No, ,https://en.wikipedia.org/wiki/Universo_Online,,Success
terceirotempo.bol.uol.com.br,Brasil,Brazil,No, ,https://en.wikipedia.org/wiki/Brasil_Online,,Success
paraibaonline.com.br, ,Brazil,No, ,https://en.wikipedia.org/wiki/Para%C3%ADba,,Success
agoramt.com.br, ,Brazil,No, ,https://en.wikipedia.org/wiki/Rondon%C3%B3polis,,Success
ariquemesonline.com.br, ,Brazil,No, ,https://en.wikipedia.org/wiki/Ariquemes,,Success
eesc.europa.eu,"Jacques Delors building, Brussels, Belgium",Belgium,No, ,https://en.wikipedia.org/wiki/European_Economic_and_Social_Committee,,Success
caradvice.com.au,Sydney,Australia,No, ,https://en.wikipedia.org/wiki/CarsGuide,,Success
domain.com.au,"100 Harris Street, Pyrmont, Australia",Australia,No, ,https://en.wikipedia.org/wiki/Domain_Group,,Success
noticiaspehuajo.com, ,Argentina,No, ,https://en.wikipedia.org/wiki/Pehuaj%C3%B3,,Success
eldjoumhouria.dz,"6 rue Ben Senoussi Ahmida, Oran, Algeria",Algeria,No, ,https://en.wikipedia.org/wiki/El_Djoumhouria,,Success
freepresshouston.com, ,No,"Far-left, Liberal, Progressive", ,https://en.wikipedia.org/wiki/Free_Press_Houston,,Success
epress.am,"Lower Thames StreetLondon, EC3United Kingdom",United Kingdom,"Conservative, Royalist , Right-wing , populist,  Eurosceptic", ,https://en.wikipedia.org/wiki/Daily_Express,,Success
wimbledonguardian.co.uk,"London, England",United Kingdom,Conservative, ,https://en.wikipedia.org/wiki/The_Daily_Telegraph,,Success
thesundaytimes.co.uk,"The News Building, London 1 London Bridge Place, SE1 9GF",United Kingdom,Conservative, ,https://en.wikipedia.org/wiki/The_Times,,Success
foot-sur7.fr,No,No,No,No,https://www.foot-sur7.fr/,,Failed
rantsports.com,No,No,No,No,https://nl.wikipedia.org/wiki/Jae_Crowder,,Failed
site.adital.com.br,No,No,No,No,https://adital.com.br/,,Failed
avapress.com,No,No,No,No,https://fr.wikipedia.org/wiki/Ja%27far_Sobhani,,Failed
merics.org,No,No,No,No,https://de.wikipedia.org/wiki/Merics,,Failed
leta.lv,No,No,No,No,https://fr.wikipedia.org/wiki/LETA,,Failed
guide2nigeria.com,No,No,No,No,https://fr.wikipedia.org/wiki/Wikip%C3%A9dia:Guide_pratique,,Failed
life.mingpao.com,No,No,No,No,https://fr.wikipedia.org/wiki/Ming_Pao,,Failed
marketsandmoney.com.au,No,No,No,No,https://fr.wikipedia.org/wiki/S%26P/ASX_200,,Failed
chosunonline.com,No,No,No,No,https://fr.wikipedia.org/wiki/Chosun_Ilbo,,Failed
rus.azattyq.org,No,No,No,No,https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D0%B4%D0%B8%D0%BE_%C2%AB%D0%90%D0%B7%D0%B0%D1%82%D1%82%D1%8B%D0%BA%C2%BB,,Failed
cherokeetribune.com,No,No,No,No,https://fr.wikipedia.org/wiki/Barry_Loudermilk,,Failed
iltabloid.it,No,No,No,No,https://it.wikipedia.org/wiki/Tabloid,,Failed
hormigatv.com,No,No,No,No,https://www.hormigatv.com/everipedia-la-enciclopedia-alternativa-wikipedia/,,Failed
alhadag.com,No,No,No,No,https://www.webwiki.com/alhadag.com,,Failed
israelnewsagency.com,No,No,No,No,https://en.wikipedia.org/wiki/ITIM_(news_agency),,Failed
texascatholic.com,No,No,No,No,https://de.wikipedia.org/wiki/Thomas_Francis_Brennan,,Failed
mainlinemedianews.com,No,No,No,No,https://fr.wikipedia.org/wiki/Jennifer_Fox,,Failed
alhuura.com,No,No,No,No,https://nl.wikipedia.org/wiki/Alhurra,,Failed
jiaodong.net,No,No,No,No,https://de.wikipedia.org/wiki/Jiaodong-Halbinsel,,Failed
ambientum.com,No,No,No,No,https://www.ambientum.com/,,Failed
en.starafrica.com,No,No,No,No,https://nl.wikipedia.org/wiki/Hoofdpagina,,Failed
tsionizm.com,No,No,No,No,https://fr.wikipedia.org/wiki/Tsingoni,,Failed
pcpatriot.com,No,No,No,No,https://pcpatriot.com/wp-content/uploads/2021/05/May-28-2021.pdf,,Failed
