name,view,country,pol,lang,url,stat,status
nezavisen.mk,Vasil Gjorgov 16,North Macedonia,No,"Macedonian, English",https://en.wikipedia.org/wiki/Nezavisen_Vesnik,,Success
donya-e-eqtesad.com,"Tehran, Iran",Iran,Center-right,Persian,https://en.wikipedia.org/wiki/Donya-e-Eqtesad,,Success
world.fakty.ua,"V. Vasylkivska str., 28-b, Kyiv, Ukraine",Ukraine,No,Russian,https://en.wikipedia.org/wiki/Fakty_i_Kommentarii,,Success
blogs.elespectador.com,"Calle 103 69B-43Bogotá, Colombia",Colombia,"Liberalism, Social liberalism",Spanish,https://en.wikipedia.org/wiki/El_Espectador,,Success
tycsports.com,"Buenos Aires, Argentina",Argentina,No,Spanish,https://en.wikipedia.org/wiki/TyC_Sports,,Success
hayderecho.expansion.com,Madrid,Spain,No,Spanish,https://en.wikipedia.org/wiki/Expansi%C3%B3n_(Spanish_newspaper),,Success
tiempodehoy.com, ,Spain,No,Spanish,https://en.wikipedia.org/wiki/Tiempo_(magazine),,Success
cronica.com.py,"Buenos Aires, Argentina",Argentina,Populism[1]Kirchnerism[2][3],Spanish,https://en.wikipedia.org/wiki/Cr%C3%B3nica_(newspaper),,Success
en.granma.cu,"Plaza de la Revolución, Havana, Cuba",Cuba,Cuba,"Spanish, English, French, Portuguese, Italian, German",https://en.wikipedia.org/wiki/Granma_(newspaper),,Success
cat.elpais.com,"Madrid, Spain",Spain,Center-left,"Spanish, Portuguese",https://en.wikipedia.org/wiki/El_Pa%C3%ADs,,Success
vivacolorado.com, ,United States,No,,https://en.wikipedia.org/wiki/Colorado,,Success
